2021-11-24 10:05:25,990 INFO org.springframework.boot.StartupInfoLogger [main] Starting Application using Java 16.0.2 on DESKTOP-MME1U5F with PID 752 (C:\Users\HP-Note\IdeaProjects\Spring-CRUD-MySQL-MVC-JWT-demo\target\classes started by HP-Note in C:\Users\HP-Note\IdeaProjects\Spring-CRUD-MySQL-MVC-JWT-demo)
2021-11-24 10:05:25,990 INFO org.springframework.boot.SpringApplication [main] No active profile set, falling back to default profiles: default
2021-11-24 10:05:26,534 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-11-24 10:05:26,580 INFO org.springframework.data.repository.config.RepositoryConfigurationDelegate [main] Finished Spring Data repository scanning in 55 ms. Found 2 JPA repository interfaces.
2021-11-24 10:05:26,823 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@3d7fb838' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-11-24 10:05:26,823 INFO org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [main] Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-11-24 10:05:27,026 INFO org.springframework.boot.web.embedded.tomcat.TomcatWebServer [main] Tomcat initialized with port(s): 80 (http)
2021-11-24 10:05:27,026 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing ProtocolHandler ["http-nio-80"]
2021-11-24 10:05:27,026 INFO org.apache.juli.logging.DirectJDKLog [main] Starting service [Tomcat]
2021-11-24 10:05:27,026 INFO org.apache.juli.logging.DirectJDKLog [main] Starting Servlet engine: [Apache Tomcat/9.0.52]
2021-11-24 10:05:27,105 INFO org.apache.juli.logging.DirectJDKLog [main] Initializing Spring embedded WebApplicationContext
2021-11-24 10:05:27,105 INFO org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext [main] Root WebApplicationContext: initialization completed in 1073 ms
2021-11-24 10:05:27,208 INFO org.hibernate.jpa.internal.util.LogHelper [main] HHH000204: Processing PersistenceUnitInfo [name: default]
2021-11-24 10:05:27,239 INFO org.hibernate.Version [main] HHH000412: Hibernate ORM core version 5.4.32.Final
2021-11-24 10:05:27,302 INFO org.hibernate.annotations.common.reflection.java.JavaReflectionManager [main] HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-11-24 10:05:27,364 INFO com.zaxxer.hikari.HikariDataSource [main] HikariPool-1 - Starting...
2021-11-24 10:05:27,505 INFO com.zaxxer.hikari.HikariDataSource [main] HikariPool-1 - Start completed.
2021-11-24 10:05:27,520 INFO org.hibernate.dialect.Dialect [main] HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-11-24 10:05:28,394 INFO org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator [main] HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-11-24 10:05:28,394 INFO org.springframework.orm.jpa.AbstractEntityManagerFactoryBean [main] Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-11-24 10:05:29,200 INFO org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping [main] Adding welcome page template: index
2021-11-24 10:05:29,419 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Will secure Ant [pattern='/admin'] with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@106f2425, org.springframework.security.web.context.SecurityContextPersistenceFilter@477906cf, org.springframework.security.web.header.HeaderWriterFilter@30a6984c, org.springframework.security.web.csrf.CsrfFilter@6dcc7696, org.springframework.security.web.authentication.logout.LogoutFilter@84e43fb, com.example.crud.jwt.JwtFilter$$EnhancerBySpringCGLIB$$845df9eb@4f2b1e9f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4004bfba, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@238a7e3d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@b666366, org.springframework.security.web.access.ExceptionTranslationFilter@113cc14d]
2021-11-24 10:05:29,435 INFO org.springframework.security.web.DefaultSecurityFilterChain [main] Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7612f385, org.springframework.security.web.context.SecurityContextPersistenceFilter@531b1778, org.springframework.security.web.header.HeaderWriterFilter@66576bd2, org.springframework.security.web.authentication.logout.LogoutFilter@4a7ac98b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@7524125c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@ecfff32, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3c65f2e1, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@330d16af, org.springframework.security.web.session.SessionManagementFilter@7f09ff10, org.springframework.security.web.access.ExceptionTranslationFilter@a74c940, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7f39ad3f]
